object_id,zone_orig,zone_gzt,zone_desc
1189,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1190,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1191,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1192,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1193,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1194,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1195,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1196,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1197,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1198,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1199,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1200,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1201,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1202,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1203,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1204,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1205,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1206,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1207,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1208,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1209,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1210,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1211,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1212,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1213,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1214,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1215,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1216,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1217,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1218,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1219,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1220,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1221,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1222,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1223,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1224,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1225,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1226,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1227,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1228,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1229,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1230,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1231,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1232,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1233,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1234,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1235,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1236,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1237,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1238,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1239,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1240,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1241,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1242,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1243,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1244,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1245,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1246,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1247,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1248,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1249,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1250,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1251,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
1252,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,To protect and/or improve the amenities of residential conservation areas.
